rank,run_id,run_dir,algorithm,reward_mode,num_layers,layer_size,total_timesteps,mean_reward,std_reward,n_steps,last_steps_used
205,05oqs42s,run-20260322_004501-05oqs42s,ppo,co2_speedstd,3,32,,0.5248995155039039,0.0426632324184749,1003,100
206,tgjsxr41,run-20260405_192652-tgjsxr41,ppo,co2_speedstd,1,16,75000.0,0.5245275475929266,0.05104653107227072,757,100
207,uuey0ehd,run-20260322_001411-uuey0ehd,ppo,co2_speedstd,2,8,,0.5243359636600822,0.05238480414535787,1003,100
208,lor4sb60,run-20260321_195229-lor4sb60,qrdqn,speed_throughput,1,64,,0.5240389884754341,0.053398683952391654,1000,100
209,mjvnb5oy,run-20260405_070830-mjvnb5oy,ppo,speed_throughput,3,32,100000.0,0.5234708000398701,0.062337676184657666,1003,100
210,be1sbjru,run-20260322_005939-be1sbjru,ppo,co2_speedstd,3,128,,0.5234240071932574,0.05471598927922569,1003,100
211,f0e49s2p,run-20260405_163636-f0e49s2p,ppo,co2_speedstd,3,256,100000.0,0.523260954045379,0.0478050784281881,1003,100
212,a43jkn86,run-20260405_152611-a43jkn86,ppo,co2_speedstd,4,128,75000.0,0.5232423120106426,0.04186743464250377,757,100
213,bp3g5fu3,run-20260405_054111-bp3g5fu3,ppo,speed_throughput,6,32,50000.0,0.5230116364140351,0.06572181354913306,512,100
214,nd9im6p8,run-20260405_134729-nd9im6p8,ppo,co2_speedstd,5,128,50000.0,0.5228167640817022,0.051204891600785944,512,100
215,2g7s5d2n,run-20260405_203901-2g7s5d2n,ppo,co2_speedstd,2,128,100000.0,0.5225609253443793,0.05330770284867664,1003,100
216,atinjs6h,run-20260321_195229-atinjs6h,qrdqn,speed_throughput,1,32,,0.522514426304376,0.05355628020882321,1000,100
217,vho81zdy,run-20260321_235747-vho81zdy,ppo,co2_speedstd,1,32,,0.5223835981908777,0.044242470437808795,1003,100
218,zpl671b4,run-20260404_051520-zpl671b4,qrdqn,speed_throughput,5,64,75000.0,0.5218072047237248,0.05522489332603392,1000,100
219,dsuzpfau,run-20260402_004848-dsuzpfau,qrdqn,speed_throughput,6,32,100000.0,0.5217987074676246,0.0594098662989312,1000,100
220,pqyml86e,run-20260404_065328-pqyml86e,qrdqn,speed_throughput,3,32,75000.0,0.5216605851473937,0.04362753863619591,1000,100
221,gm4p3e0z,run-20260405_183432-gm4p3e0z,ppo,co2_speedstd,1,256,100000.0,0.5215933693034693,0.05312277774890071,1003,100
222,qsh20259,run-20260405_191135-qsh20259,ppo,co2_speedstd,1,64,75000.0,0.521430857731175,0.04722768192263881,757,100
223,7tmiqb1v,run-20260404_001347-7tmiqb1v,qrdqn,speed_throughput,5,64,100000.0,0.5214095380428266,0.05868874791099911,1000,100
224,a4nkkimm,run-20260321_235649-a4nkkimm,ppo,co2_speedstd,1,8,,0.521305278217146,0.052214561488334456,1003,100
225,5voj3fz2,run-20260404_062308-5voj3fz2,qrdqn,speed_throughput,1,32,50000.0,0.5213031731446659,0.05774510277236551,1000,100
226,ys445ib6,run-20260321_203232-ys445ib6,qrdqn,speed_throughput,3,16,,0.5211291053395202,0.0429082068912681,1000,100
227,jppou1qw,run-20260402_012638-jppou1qw,qrdqn,speed_throughput,5,32,50000.0,0.5208113242584559,0.05999633405205976,1000,100
228,ultnom93,run-20260405_195525-ultnom93,ppo,co2_speedstd,1,128,100000.0,0.5206994457389349,0.04888842746985028,1003,100
229,qsjnsxc4,run-20260402_081115-qsjnsxc4,qrdqn,speed_throughput,4,32,75000.0,0.5206113171377972,0.05846029144161574,1000,100
230,nme26ab5,run-20260322_175627-nme26ab5,qrdqn,co2_speedstd,3,16,,0.5202067430499272,0.056229752024568,1000,100
231,cnifsx1k,run-20260321_212358-cnifsx1k,ppo,speed_throughput,1,16,,0.5201907448581476,0.0587518004554896,1003,100
232,b645l7hl,run-20260405_141922-b645l7hl,ppo,co2_speedstd,2,128,100000.0,0.520174521368163,0.042410936034955625,1003,100
233,9dza6dri,run-20260321_164105-9dza6dri,qrdqn,co2_speedstd,3,16,,0.5199663787653258,0.06288772094358773,1000,100
234,twe4teu1,run-20260321_161918-twe4teu1,qrdqn,co2_speedstd,2,8,,0.5198625888298067,0.05129016950753603,1000,100
235,u36ov9nk,run-20260321_215343-u36ov9nk,ppo,speed_throughput,2,16,,0.5195722635222736,0.058474174645611006,1003,100
236,akb3ub9c,run-20260321_203305-akb3ub9c,qrdqn,speed_throughput,3,32,,0.5195429408350041,0.059472539052361266,1000,100
237,uogivpfn,run-20260405_122701-uogivpfn,ppo,speed_throughput,1,16,75000.0,0.5193568339075758,0.04677193302705299,757,100
238,ns0aqorr,run-20260404_201504-ns0aqorr,ppo,speed_throughput,4,64,50000.0,0.5190247630794639,0.06268481064968306,512,100
239,goarr8vh,run-20260404_035049-goarr8vh,qrdqn,speed_throughput,6,256,75000.0,0.5189538302852481,0.06312609759289207,1000,100
240,4zs5w9qx,run-20260321_235653-4zs5w9qx,ppo,co2_speedstd,1,16,,0.5189189435487,0.05308611590926358,1003,100
241,dxvvh3gx,run-20260405_193120-dxvvh3gx,ppo,co2_speedstd,5,64,100000.0,0.5188269679795977,0.05121985051307807,1003,100
242,tujxr61w,run-20260405_195145-tujxr61w,ppo,co2_speedstd,4,256,50000.0,0.5187962281962349,0.04884181185194623,512,100
243,1aj8v3wo,run-20260321_195229-1aj8v3wo,qrdqn,speed_throughput,1,32,,0.518782450102735,0.05454376940241979,1000,100
244,9uhrkflq,run-20260322_002801-9uhrkflq,ppo,co2_speedstd,2,32,,0.5183776153321407,0.047393729981001956,1003,100
245,e02k4u60,run-20260322_005923-e02k4u60,ppo,co2_speedstd,3,64,,0.5183545495632544,0.052757561707660064,1003,100
246,qogemoqy,run-20260321_164104-qogemoqy,qrdqn,co2_speedstd,3,8,,0.5181849164922531,0.0623198693885811,1000,100
247,2o3z4zc0,run-20260404_103845-2o3z4zc0,qrdqn,speed_throughput,2,16,100000.0,0.518121812934687,0.0668887421064052,1000,100
248,7reuj0hl,run-20260404_014156-7reuj0hl,qrdqn,speed_throughput,5,64,100000.0,0.5181118606669913,0.06700012320895879,1000,100
249,7r4mcfy4,run-20260321_201748-7r4mcfy4,qrdqn,speed_throughput,2,32,,0.5180833387430852,0.06149921263746757,1000,100
250,w0jafmrp,run-20260403_230500-w0jafmrp,qrdqn,speed_throughput,4,64,100000.0,0.5178657851385104,0.04281538305993571,1000,100
251,pjlthg18,run-20260405_194132-pjlthg18,ppo,co2_speedstd,4,32,75000.0,0.5176071208038975,0.05290550785347661,757,100
252,x4ngluar,run-20260322_004327-x4ngluar,ppo,co2_speedstd,3,8,,0.5173319182462922,0.051166995297022635,1003,100
253,izd99m07,run-20260322_002801-izd99m07,ppo,co2_speedstd,2,32,,0.5173178423345864,0.048990539824370356,1003,100
254,grfiqp6p,run-20260322_001341-grfiqp6p,ppo,co2_speedstd,1,64,,0.5172894003600218,0.04849228685828897,1003,100
255,hivawen0,run-20260405_171452-hivawen0,ppo,co2_speedstd,3,256,100000.0,0.5171943067960328,0.05767104547192109,1003,100
256,vwbs6wrr,run-20260402_010138-vwbs6wrr,qrdqn,speed_throughput,5,32,100000.0,0.5170933020046631,0.061943801120981565,1000,100
257,hdrnr5zh,run-20260402_083113-hdrnr5zh,qrdqn,speed_throughput,3,64,75000.0,0.517011975145475,0.059021564173163045,1000,100
258,qnhqmj66,run-20260322_001348-qnhqmj66,ppo,co2_speedstd,1,128,,0.5167449649705448,0.05426840286089505,1003,100
259,aa32xi4u,run-20260321_162956-aa32xi4u,qrdqn,co2_speedstd,2,16,,0.5165203789235568,0.06669570470681994,1000,100
260,iuhvs0yt,run-20260322_005955-iuhvs0yt,ppo,co2_speedstd,3,128,,0.5162323142077865,0.039459931617449935,1003,100
261,ugquj7b4,run-20260402_030407-ugquj7b4,qrdqn,speed_throughput,5,128,50000.0,0.515900926929702,0.063755363943354,1000,100
262,iu4x26pv,run-20260405_194634-iu4x26pv,ppo,co2_speedstd,6,64,75000.0,0.5157665436755242,0.05349119725381775,757,100
263,zval56hr,run-20260322_001354-zval56hr,ppo,co2_speedstd,1,128,,0.5154049316096997,0.05450823878517276,1003,100
264,3eza7cdh,run-20260404_025300-3eza7cdh,qrdqn,speed_throughput,2,16,50000.0,0.5150690070722374,0.054569209476819244,1000,100
265,tm2oke1u,run-20260402_020106-tm2oke1u,qrdqn,speed_throughput,1,256,100000.0,0.5149961378867064,0.054818825927130624,1000,100
266,ejt01eg0,run-20260402_032706-ejt01eg0,qrdqn,speed_throughput,4,128,50000.0,0.5148835104656616,0.058138408673302486,1000,100
267,jq8cqubv,run-20260404_091045-jq8cqubv,qrdqn,speed_throughput,6,64,75000.0,0.514688171872436,0.05823823871418249,1000,100
268,q70kw3tf,run-20260321_200536-q70kw3tf,qrdqn,speed_throughput,1,128,,0.514609345812696,0.04816844437622181,1000,100
269,lakok6xd,run-20260321_203321-lakok6xd,qrdqn,speed_throughput,3,64,,0.5145870659421097,0.052370447050127875,1000,100
270,tlqekfbw,run-20260322_002919-tlqekfbw,ppo,co2_speedstd,2,128,,0.5145279201982319,0.05109726519061006,1003,100
271,o3648o85,run-20260404_041429-o3648o85,qrdqn,speed_throughput,3,8,100000.0,0.5143888297408662,0.06796998399825434,1000,100
272,optd4gc5,run-20260321_235741-optd4gc5,ppo,co2_speedstd,1,32,,0.5143850425040631,0.05006940126218413,1003,100
273,meqcns17,run-20260322_002915-meqcns17,ppo,co2_speedstd,2,64,,0.5143090799611215,0.04508425660094215,1003,100
274,y7ajboi2,run-20260321_201750-y7ajboi2,qrdqn,speed_throughput,2,64,,0.5142293274532256,0.061390074519895935,1000,100
275,n2wx7nxm,run-20260321_201807-n2wx7nxm,qrdqn,speed_throughput,2,64,,0.5139990895928758,0.06462275996346771,1000,100
276,xcj8aqws,run-20260402_120055-xcj8aqws,qrdqn,speed_throughput,3,128,75000.0,0.5138382325360346,0.05690697673650084,1000,100
277,x7y5k6bi,run-20260321_163004-x7y5k6bi,qrdqn,co2_speedstd,2,64,,0.5137249283157274,0.06731297172176512,1000,100
278,7cfuodhs,run-20260404_053446-7cfuodhs,qrdqn,speed_throughput,4,8,75000.0,0.5136508532689537,0.057197799226771893,1000,100
279,jt5mjwkh,run-20260405_202758-jt5mjwkh,ppo,co2_speedstd,4,32,100000.0,0.5134675950462251,0.05196775594888442,1003,100
280,mu43ilkn,run-20260402_014451-mu43ilkn,qrdqn,speed_throughput,1,64,75000.0,0.5133167948293916,0.05746007256012628,1000,100
281,5bfeexnw,run-20260405_181040-5bfeexnw,ppo,co2_speedstd,4,256,50000.0,0.5128438284079692,0.05839915849600245,512,100
282,u03iyq99,run-20260402_042229-u03iyq99,qrdqn,speed_throughput,5,128,100000.0,0.5127754645656423,0.05698045138612147,1000,100
283,jwugisq1,run-20260321_195229-jwugisq1,qrdqn,speed_throughput,1,32,,0.5127109173972548,0.05308972892879869,1000,100
284,igff0vxg,run-20260404_085221-igff0vxg,qrdqn,speed_throughput,3,64,100000.0,0.5126364379238867,0.06317088171587924,1000,100
285,3ejl30js,run-20260321_164138-3ejl30js,qrdqn,co2_speedstd,3,32,,0.5125004580461261,0.07512943450059646,1000,100
286,wx66sg0m,run-20260404_023918-wx66sg0m,qrdqn,speed_throughput,5,8,75000.0,0.5124429174022638,0.056393820788443724,1000,100
287,5oaas428,run-20260402_013903-5oaas428,qrdqn,speed_throughput,2,128,50000.0,0.512303407788355,0.05299015436721229,1000,100
288,34ji30j1,run-20260405_201509-34ji30j1,ppo,co2_speedstd,5,32,50000.0,0.5121470330905963,0.04683708048261451,512,100
289,0cld6xr0,run-20260404_072842-0cld6xr0,qrdqn,speed_throughput,2,32,100000.0,0.5121399565751353,0.05128992497753139,1000,100
290,4yvwtrzp,run-20260402_111104-4yvwtrzp,qrdqn,speed_throughput,6,64,75000.0,0.5118319119867416,0.05808049356570487,1000,100
291,ivgj5mc1,run-20260321_204907-ivgj5mc1,qrdqn,speed_throughput,3,128,,0.5113366281371634,0.058436044481366474,1000,100
292,9gmvnrux,run-20260402_015251-9gmvnrux,qrdqn,speed_throughput,5,256,100000.0,0.5113031775157223,0.0585221875955894,1000,100
293,wsculqws,run-20260321_201815-wsculqws,qrdqn,speed_throughput,2,128,,0.5111636350116485,0.06457933283427086,1000,100
294,tghcrx9s,run-20260322_005935-tghcrx9s,ppo,co2_speedstd,3,64,,0.5110617664963948,0.05102198136598918,1003,100
295,cfolwqqf,run-20260321_235646-cfolwqqf,ppo,co2_speedstd,1,8,,0.5108872198156466,0.04781833944758963,1003,100
296,zq7thxq3,run-20260404_010642-zq7thxq3,qrdqn,speed_throughput,5,128,100000.0,0.5105551129748153,0.050139040441183676,1000,100
297,2nkqn03y,run-20260404_150623-2nkqn03y,qrdqn,speed_throughput,1,16,100000.0,0.51055275745736,0.058819631263590084,1000,100
298,wjagsw6d,run-20260403_235359-wjagsw6d,qrdqn,speed_throughput,4,128,100000.0,0.5103788343052017,0.06005368656984245,1000,100
299,k0w5mopt,run-20260322_002813-k0w5mopt,ppo,co2_speedstd,2,32,,0.5102796511530083,0.052516333824098455,1003,100
300,nuo5kp3p,run-20260321_235703-nuo5kp3p,ppo,co2_speedstd,1,16,,0.5100746815173364,0.054564928601445024,1003,100
301,ixol09eg,run-20260402_050837-ixol09eg,qrdqn,speed_throughput,4,256,100000.0,0.5098271914429113,0.05981842576814614,1000,100
302,bvbz9ohj,run-20260404_003303-bvbz9ohj,qrdqn,speed_throughput,5,256,100000.0,0.5096656022474925,0.06031305613647984,1000,100
303,8bzx5kfc,run-20260321_175942-8bzx5kfc,dqn,co2_speedstd,2,128,,0.5095388609431544,0.07220465782198203,1000,100
304,2pvdms3d,run-20260322_002815-2pvdms3d,ppo,co2_speedstd,2,64,,0.5094282182113039,0.05877312091304175,1003,100
305,kieojzcp,run-20260405_200308-kieojzcp,ppo,co2_speedstd,3,64,100000.0,0.5094254226983463,0.05015940986034009,1003,100
306,jz3jqp4m,run-20260404_142718-jz3jqp4m,qrdqn,speed_throughput,2,64,75000.0,0.5093634854643394,0.058726729853057845,1000,100
307,jnlelmjo,run-20260404_043916-jnlelmjo,qrdqn,speed_throughput,5,256,50000.0,0.5092282166956317,0.06104191443775134,1000,100
308,36zowatd,run-20260402_101020-36zowatd,qrdqn,speed_throughput,4,32,100000.0,0.5092227353149678,0.062019980696426405,1000,100
309,8wjiaoho,run-20260402_043326-8wjiaoho,qrdqn,speed_throughput,5,256,50000.0,0.5092146267650184,0.0653113698454175,1000,100
310,9ahaxgaw,run-20260402_074119-9ahaxgaw,qrdqn,speed_throughput,5,256,50000.0,0.5088998946138418,0.056463087948560364,1000,100
311,j9o83l4s,run-20260322_004501-j9o83l4s,ppo,co2_speedstd,3,32,,0.5088626085687017,0.05973233298208061,1003,100
312,26y2s0pm,run-20260321_235728-26y2s0pm,ppo,co2_speedstd,1,16,,0.5086659233143324,0.05015968343488398,1003,100
313,nfsaw5jz,run-20260321_165207-nfsaw5jz,qrdqn,co2_speedstd,3,64,,0.5083983868883704,0.062079205692462384,1000,100
314,y71y2t4i,run-20260402_045750-y71y2t4i,qrdqn,speed_throughput,4,256,100000.0,0.5083920228646897,0.06363492689143015,1000,100
315,dnh121oa,run-20260321_235810-dnh121oa,ppo,co2_speedstd,1,64,,0.508294692686711,0.048513438123070955,1003,100
316,6vf12i7e,run-20260402_041055-6vf12i7e,qrdqn,speed_throughput,5,256,100000.0,0.5082692740914798,0.0582187670641725,1000,100
317,b9rk5660,run-20260321_200531-b9rk5660,qrdqn,speed_throughput,1,64,,0.5080645729264629,0.06040552501333998,1000,100
318,vhcb81ho,run-20260402_053451-vhcb81ho,qrdqn,speed_throughput,5,256,100000.0,0.5079471685001969,0.05953986497613962,1000,100
319,r7kkwwir,run-20260322_001427-r7kkwwir,ppo,co2_speedstd,2,8,,0.5077389228007159,0.046302498965401534,1003,100
320,ewq02pqa,run-20260321_160751-ewq02pqa,qrdqn,co2_speedstd,1,8,,0.5076777175132664,0.059309225466557265,1000,100
321,6ffcfcdb,run-20260402_054304-6ffcfcdb,qrdqn,speed_throughput,6,256,100000.0,0.5075650111434412,0.062154651308318466,1000,100
322,31wwa9s5,run-20260402_083908-31wwa9s5,qrdqn,speed_throughput,5,256,100000.0,0.5074302159988008,0.06032168197797062,1000,100
323,yowtnwz0,run-20260321_204908-yowtnwz0,qrdqn,speed_throughput,3,128,,0.5073804457663768,0.05993349204066514,1000,100
324,hze1rked,run-20260321_165213-hze1rked,qrdqn,co2_speedstd,3,128,,0.5072490546958744,0.07195317057807407,1000,100
325,jvr5ndv3,run-20260321_204857-jvr5ndv3,qrdqn,speed_throughput,3,64,,0.5072460175240633,0.05801024478662873,1000,100
326,vjsablsi,run-20260404_000425-vjsablsi,qrdqn,speed_throughput,6,256,100000.0,0.5071311390199909,0.05648256609214781,1000,100
327,zxwb9oxu,run-20260404_120049-zxwb9oxu,qrdqn,speed_throughput,1,32,50000.0,0.5070796860197117,0.05502154895396053,1000,100
328,wtudm5pr,run-20260321_165211-wtudm5pr,qrdqn,co2_speedstd,3,128,,0.5069421217881096,0.062200343213774635,1000,100
329,c14f67yq,run-20260404_162733-c14f67yq,qrdqn,speed_throughput,3,64,100000.0,0.5068661995061833,0.05594383966000174,1000,100
330,og6ie9lr,run-20260404_125736-og6ie9lr,qrdqn,speed_throughput,4,64,75000.0,0.5068564680632462,0.06065119666526076,1000,100
331,owjepudm,run-20260321_163000-owjepudm,qrdqn,co2_speedstd,2,32,,0.506803517333058,0.07680373035033064,1000,100
332,1kxgttf5,run-20260321_235739-1kxgttf5,ppo,co2_speedstd,1,32,,0.5066712452272953,0.04621727120223313,1003,100
333,hw88q34l,run-20260321_200531-hw88q34l,qrdqn,speed_throughput,1,64,,0.5066694196181277,0.057459133673266265,1000,100
334,kvb49z1b,run-20260402_044554-kvb49z1b,qrdqn,speed_throughput,3,32,50000.0,0.5065306558621285,0.05937859317111907,1000,100
335,u56a50rd,run-20260403_231254-u56a50rd,qrdqn,speed_throughput,1,8,100000.0,0.5065084831994141,0.058145795246617,1000,100
336,avrwo8xg,run-20260321_201743-avrwo8xg,qrdqn,speed_throughput,2,32,,0.5063753229799027,0.05622226296240561,1000,100
337,oall5spx,run-20260321_204857-oall5spx,qrdqn,speed_throughput,3,128,,0.5063345814958452,0.06274478288460868,1000,100
338,rkssecor,run-20260322_001430-rkssecor,ppo,co2_speedstd,2,16,,0.5061924269169318,0.0590362296972569,1003,100
339,yc8srw5h,run-20260402_025217-yc8srw5h,qrdqn,speed_throughput,2,128,50000.0,0.5061608434204207,0.05426404159390061,1000,100
340,jefct924,run-20260321_180504-jefct924,dqn,co2_speedstd,3,64,,0.5061548998113891,0.07141732510566505,1000,100
341,0mvih28l,run-20260322_003002-0mvih28l,ppo,co2_speedstd,2,128,,0.5061248415494357,0.04910003115223037,1003,100
342,veygsg6f,run-20260322_001342-veygsg6f,ppo,co2_speedstd,1,128,,0.5061167069377722,0.0493505078467315,1003,100
343,qtyuxtza,run-20260402_133502-qtyuxtza,qrdqn,speed_throughput,6,256,75000.0,0.5060909768507442,0.06180774433760926,1000,100
344,wcgx1in8,run-20260404_094035-wcgx1in8,qrdqn,speed_throughput,2,256,50000.0,0.5058539583827026,0.05391510796112786,1000,100
345,w066x6pu,run-20260402_071918-w066x6pu,qrdqn,speed_throughput,1,256,100000.0,0.505843376961476,0.059338282935726475,1000,100
346,ofmr3s3l,run-20260402_062126-ofmr3s3l,qrdqn,speed_throughput,5,256,50000.0,0.5058082961265197,0.060235785605998855,1000,100
347,8kdh2fyf,run-20260321_164123-8kdh2fyf,qrdqn,co2_speedstd,3,32,,0.5057620411873842,0.07073379400991567,1000,100
348,foq7xwv9,run-20260405_145434-foq7xwv9,ppo,co2_speedstd,1,128,75000.0,0.5054839925742646,0.04093191701119335,757,100
349,6bxzyi0p,run-20260402_021815-6bxzyi0p,qrdqn,speed_throughput,4,256,75000.0,0.505066747287604,0.0644411488141194,1000,100
350,7uf8samv,run-20260322_004549-7uf8samv,ppo,co2_speedstd,3,64,,0.5049129967637493,0.0465358327791862,1003,100
351,cjwb2cfx,run-20260321_163020-cjwb2cfx,qrdqn,co2_speedstd,2,64,,0.5048582141792278,0.06556112184314457,1000,100
352,eb3qxnyu,run-20260402_090006-eb3qxnyu,qrdqn,speed_throughput,6,128,100000.0,0.5048382020807548,0.061971681867703805,1000,100
353,y2pszqoz,run-20260402_020614-y2pszqoz,qrdqn,speed_throughput,3,32,50000.0,0.5048377264481413,0.06045536346732957,1000,100
354,xdmg6itr,run-20260322_005936-xdmg6itr,ppo,co2_speedstd,3,128,,0.5045398528305014,0.05722353917741562,1003,100
355,1f3vmqwi,run-20260321_201807-1f3vmqwi,qrdqn,speed_throughput,2,128,,0.5045392997520477,0.06181082781391766,1000,100
356,gw3k3pih,run-20260321_161914-gw3k3pih,qrdqn,co2_speedstd,2,8,,0.5045116805389772,0.06049097561868754,1000,100
357,ohgsw6ql,run-20260321_203302-ohgsw6ql,qrdqn,speed_throughput,3,32,,0.5044297875060767,0.05732956070882452,1000,100
358,jqiin2tk,run-20260321_165206-jqiin2tk,qrdqn,co2_speedstd,3,64,,0.504352104895586,0.07341533940497906,1000,100
359,1vh901v3,run-20260402_091201-1vh901v3,qrdqn,speed_throughput,1,256,100000.0,0.5042861247887359,0.05525556289021262,1000,100
360,2qxtuv6t,run-20260404_135246-2qxtuv6t,qrdqn,speed_throughput,2,32,50000.0,0.503707587599026,0.059920352134966486,1000,100
361,uypyvf76,run-20260404_133902-uypyvf76,qrdqn,speed_throughput,5,128,75000.0,0.5034478486454116,0.056005601086571814,1000,100
362,hatkr79j,run-20260405_075443-hatkr79j,ppo,speed_throughput,4,8,75000.0,0.5033041368809974,0.06142684821688553,757,100
363,jj4cbg5h,run-20260321_164100-jj4cbg5h,qrdqn,co2_speedstd,3,8,,0.5029471749595558,0.054802357320072895,1000,100
364,2vha46o6,run-20260402_063230-2vha46o6,qrdqn,speed_throughput,2,64,100000.0,0.5024372547132803,0.05644901600310565,1000,100
365,0rs2yrab,run-20260402_024401-0rs2yrab,qrdqn,speed_throughput,5,64,75000.0,0.5023684510913858,0.05664602998675381,1000,100
366,n2zlwukn,run-20260404_025930-n2zlwukn,qrdqn,speed_throughput,6,64,50000.0,0.50228687126377,0.05169034967647766,1000,100
367,nxub1rhr,run-20260321_201744-nxub1rhr,qrdqn,speed_throughput,2,32,,0.5020589529950819,0.05585411201921717,1000,100
368,bezs9suj,run-20260321_164117-bezs9suj,qrdqn,co2_speedstd,3,16,,0.5017681476293138,0.06865408504466416,1000,100
369,mrfnzdsy,run-20260402_070534-mrfnzdsy,qrdqn,speed_throughput,5,64,75000.0,0.5015926595062876,0.061160646094316665,1000,100
370,v7o4xt0m,run-20260402_075951-v7o4xt0m,qrdqn,speed_throughput,5,128,100000.0,0.5015081423306377,0.054443232950720476,1000,100
371,sri4mm3g,run-20260402_094303-sri4mm3g,qrdqn,speed_throughput,3,256,75000.0,0.5014769831934797,0.05523294120598554,1000,100
372,qf22h06b,run-20260321_200533-qf22h06b,qrdqn,speed_throughput,1,128,,0.5014484538026435,0.06235510782321267,1000,100
373,wpf9kh5k,run-20260321_164104-wpf9kh5k,qrdqn,co2_speedstd,3,8,,0.5014094982399219,0.05367282041968761,1000,100
374,vtj54wm7,run-20260321_210428-vtj54wm7,dqn,speed_throughput,2,8,,0.50127225553545,0.045122917961593935,1000,100
375,07xm5w01,run-20260404_153837-07xm5w01,qrdqn,speed_throughput,3,128,100000.0,0.5010390456167577,0.05442370456120614,1000,100
376,nl33abk5,run-20260404_060337-nl33abk5,qrdqn,speed_throughput,5,64,50000.0,0.5010066223488047,0.061517641269437234,1000,100
377,1eyheq4e,run-20260404_011855-1eyheq4e,qrdqn,speed_throughput,4,256,100000.0,0.5004627304944117,0.059193707721871644,1000,100
378,7pouslrd,run-20260404_113437-7pouslrd,qrdqn,speed_throughput,3,32,100000.0,0.5003181832236605,0.06004102655891094,1000,100
379,skfq8qzb,run-20260321_160757-skfq8qzb,qrdqn,co2_speedstd,1,32,,0.5001456953168139,0.07650782893202901,1000,100
380,xtiqtsry,run-20260402_031516-xtiqtsry,qrdqn,speed_throughput,2,128,50000.0,0.5001440062177782,0.06381805314415366,1000,100
381,3b554ck6,run-20260403_234231-3b554ck6,qrdqn,speed_throughput,6,64,75000.0,0.5001005273152888,0.0592986726120275,1000,100
382,qcgvhjmj,run-20260321_160751-qcgvhjmj,qrdqn,co2_speedstd,1,8,,0.49963665060410667,0.06387757250699524,1000,100
383,yop7nwth,run-20260321_201809-yop7nwth,qrdqn,speed_throughput,2,128,,0.49952060103941376,0.0553876654148084,1000,100
384,vk77lmwo,run-20260402_035757-vk77lmwo,qrdqn,speed_throughput,5,64,100000.0,0.4995036531194112,0.05782985662494188,1000,100
385,p7up4yp5,run-20260321_160752-p7up4yp5,qrdqn,co2_speedstd,1,16,,0.49941024084145086,0.06676871062308527,1000,100
386,h4431wpu,run-20260404_170114-h4431wpu,qrdqn,speed_throughput,5,256,100000.0,0.49901497122667954,0.06000176876824978,1000,100
387,myyfj3zl,run-20260402_034418-myyfj3zl,qrdqn,speed_throughput,6,64,100000.0,0.4988887835122485,0.06430444913036143,1000,100
388,9jd2u4yw,run-20260402_063828-9jd2u4yw,qrdqn,speed_throughput,5,128,100000.0,0.4987616113303324,0.0617878840049095,1000,100
389,tx1ok5xw,run-20260321_180554-tx1ok5xw,dqn,co2_speedstd,3,128,,0.49853652512857916,0.07818434980305185,1000,100
390,6oaz74ng,run-20260404_123340-6oaz74ng,qrdqn,speed_throughput,5,128,75000.0,0.49822507243184977,0.05796823117157737,1000,100
391,pdoq5j14,run-20260402_094931-pdoq5j14,qrdqn,speed_throughput,2,32,100000.0,0.49807061549015663,0.054743691045840565,1000,100
392,vcnp7j50,run-20260321_180502-vcnp7j50,dqn,co2_speedstd,3,32,,0.4980097195963005,0.07228856391137727,1000,100
393,6b9bmn6f,run-20260402_065815-6b9bmn6f,qrdqn,speed_throughput,1,256,75000.0,0.4980067036039407,0.056930814722212994,1000,100
394,8xw8j39u,run-20260321_204928-8xw8j39u,dqn,speed_throughput,1,16,,0.49798809275485434,0.05299689856870747,1000,100
395,kwwnxn5u,run-20260322_004346-kwwnxn5u,ppo,co2_speedstd,3,16,,0.4978245027605673,0.05478112110479441,1003,100
396,tgw1ovsy,run-20260404_092524-tgw1ovsy,qrdqn,speed_throughput,6,256,75000.0,0.4976271769055156,0.062182061507996295,1000,100
397,k34dz6j9,run-20260402_131509-k34dz6j9,qrdqn,speed_throughput,1,256,100000.0,0.4975987846054354,0.06116060388935531,1000,100
398,wsv9gw5t,run-20260321_211127-wsv9gw5t,dqn,speed_throughput,3,8,,0.49755677638058876,0.04632015780205664,1000,100
399,4ghamw49,run-20260402_011413-4ghamw49,qrdqn,speed_throughput,5,64,100000.0,0.49752460033247914,0.05809800273018318,1000,100
400,u9c8kgjt,run-20260321_161920-u9c8kgjt,qrdqn,co2_speedstd,2,16,,0.49735460213679805,0.06388140204189745,1000,100
401,c87yq2ca,run-20260321_204924-c87yq2ca,dqn,speed_throughput,1,8,,0.4973489002049862,0.0464042171051168,1000,100
402,ny8mhjh9,run-20260321_210429-ny8mhjh9,dqn,speed_throughput,2,8,,0.4973264388071339,0.05083869808668648,1000,100
403,grocyizf,run-20260405_135716-grocyizf,ppo,co2_speedstd,5,32,50000.0,0.49727891268895924,0.05165636618654581,512,100
404,hzhdy6e6,run-20260404_115413-hzhdy6e6,qrdqn,speed_throughput,1,8,100000.0,0.49678512507290634,0.05859950552546759,1000,100
405,ywgboq7y,run-20260322_002753-ywgboq7y,ppo,co2_speedstd,2,16,,0.4960040948932847,0.05984944698892833,1003,100
